goodsNo,goodsName,displayGenderText,normalPrice,price,couponPrice,saleRate,couponSaleRate,hasOptionPrice,brand,reviewCount,reviewScore,isYoutubeCollab
5407818,MOT SERIES HOOD SWEAT(HELL FOR LEATHER)_BLACK,남성,95000,85500,,10,,False,outstanding,2,100,0
4262153,MOT SERIES WAFFLE LONG SLEEVE(GREAT THRILL)_BLACK,남성,68000,61200,,10,,False,outstanding,67,100,0
4736240,V.S.C SWEAT(SAILOR MAN)_NAVY,남성,79000,71100,,10,,False,outstanding,36,100,0
5369799,VINTAGE COTTON CAP(BROOKS CAMP)_OLIVE,남성,58000,52200,,10,,False,outstanding,1,100,0
5296562,M-65 RIPSTOP CARGO PANTS_DESERT CAMO,남성,104000,93600,,10,,False,outstanding,7,100,0
4814995,MOT SERIES LONG SLEEVE(CUSTOM CHOPPERS)_PIGMENT CHARCOAL,공용,74000,66600,,10,,False,outstanding,22,100,0
4815030,MOT SERIES LONG SLEEVE(PEACH SPRINGS)_OFF WHITE,공용,65000,58500,,10,,False,outstanding,21,100,0
5312562,MOT SERIES WAFFLE LONG SLEEVE(DOUBLE TRACK)_OFF WHITE,남성,79000,71100,,10,,False,outstanding,1,100,0
4262156,MOT SERIES WAFFLE LONG SLEEVE(GREAT THRILL)_CHARCOAL,남성,68000,61200,,10,,False,outstanding,64,98,0
3601064,EXPLORER DOWN PARKA_GREEN,공용,268000,241200,,10,,False,outstanding,106,96,0
5441547,MIL SERIES SWEAT(ARMY)_NAVY/IVORY,남성,89000,80100,,10,,False,outstanding,1,100,0
2310669,REVERSE HEAVY HOOD SWEAT_1%OATMEAL,공용,98000,98000,,0,,False,outstanding,298,98,0
4262456,PURE WOOL WHOLEGARMENT KNIT_BLUE,남성,118000,106200,,10,,False,outstanding,89,94,0
5283056,W.W. II SELVEDGE DENIM CHORE JACKET_INDIGO,남성,169000,152100,,10,,False,outstanding,10,92,0
5312338,BRITISH ARMY GURKHA PANTS_OLIVE,남성,94000,84600,,10,,False,outstanding,1,100,0
1564116,REVERSE HEAVY SWEAT PANTS_NAVY,공용,83000,83000,,0,,False,outstanding,1603,96,0
5353291,MOT SERIES LONG SLEEVE(FREEDOM WHEELS)_1%MELANGE GRAY,남성,58000,52200,,10,,False,outstanding,1,100,0
5353271,THIN STRIPE LONG SLEEVE TEE_ORANGE/IVORY,남성,52000,46800,,10,,False,outstanding,2,100,0
5353276,THIN STRIPE LONG SLEEVE TEE_NAVY/GRAY,남성,52000,46800,,10,,False,outstanding,0,0,0
5312584,MOT SERIES LONG SLEEVE(JACK LONDON SQUARE)_OFF WHITE,남성,68000,61200,,10,,False,outstanding,5,100,0
4262840,PRIMALOFT LEVEL 7 SHORT PARKA_BLACK,남성,258000,232200,,10,,False,outstanding,34,98,0
5369889,MIL SERIES SWEAT(LUCKY THIRTEEN)_1%OATMEAL,남성,79000,71100,,10,,False,outstanding,0,0,0
1730662,REVERSE HEAVY HOOD SWEAT_1%MELANGE GRAY,공용,98000,98000,,0,,False,outstanding,1029,96,0
5441614,MIL SERIES SWEAT(VT-19)_BLACK,남성,79000,71100,,10,,False,outstanding,1,100,0
5407515,V.S.C SWEAT HALF ZIP(OST)_1%OATMEAL,남성,84000,75600,,10,,False,outstanding,1,100,0
2899416,LOOSE FIT CARPENTER PANTS_WASHED DENIM,공용,98000,88200,,10,,False,outstanding,554,98,0
5312826,WESTERN DENIM SHIRT_BLACK,남성,108000,97200,,10,,False,outstanding,0,0,0
5369797,VINTAGE COTTON CAP(BROOKS CAMP)_L.BEIGE,남성,58000,52200,,10,,False,outstanding,0,0,0
5407827,V.S.C HOOD SWEAT(CMA)_3%MELANGE GRAY,남성,98000,88200,,10,,False,outstanding,1,100,0
4641446,OSTD BRAIDED BELT_BLACK,남성,58000,52200,,10,,False,outstanding,45,96,0
5369842,STRIPE RUGBY LONG SLEEVE TEE_GREEN/NAVY,남성,69000,62100,,10,,False,outstanding,1,100,0
5370413,THERMAL LONG SLEEVE TEE_OFF WHITE,남성,74000,66600,,10,,False,outstanding,0,0,0
5407938,FAIRISLE V-NECK KNIT VEST_BEIGE,남성,74000,66600,,10,,False,outstanding,2,100,0
5312589,MOT SERIES LONG SLEEVE(JACK LONDON SQUARE)_CHARCOAL,남성,68000,61200,,10,,False,outstanding,1,100,0
5407492,V.S.C SWEAT(ALASKA)_3%MELANGE GRAY,남성,79000,71100,,10,,False,outstanding,1,80,0
5353342,V.S.C SWEAT(LOUISIANA TIGERS)_1%OATMEAL,남성,79000,71100,,10,,False,outstanding,0,0,0
4693490,V.S.C SWEAT(NEW PORT)_NAVY,남성,79000,71100,,10,,False,outstanding,23,100,0
5469612,VINTAGE KARAKORAM GOOSE DOWN PARKA_OLIVE,남성,448000,403200,,10,,False,outstanding,0,0,0
5296596,AUTHENTIC COMFORT HOOD SWEAT_VINTAGE CHARCOAL,남성,94000,84600,,10,,False,outstanding,2,100,0
4261904,BASIC CREW NECK LONG SLEEVE TEE_BLACK,남성,39000,35100,,10,,False,outstanding,47,98,0
5312564,MOT SERIES WAFFLE LONG SLEEVE(DOUBLE TRACK)_CHARCOAL,남성,79000,71100,,10,,False,outstanding,0,0,0
4693521,V.S.C HOOD SWEAT(HOPE)_3%MELANGE GRAY,남성,98000,88200,,10,,False,outstanding,14,92,0
5353662,RAGLAN CREW NECK KNIT_IVORY,남성,79000,71100,,10,,False,outstanding,0,0,0
5353656,PURE WOOL WHOLEGARMENT KNIT_MELANGE OLIVE,남성,118000,106200,,10,,False,outstanding,0,0,0
4814913,DOUBLE LAYER WASHING LONG SLEEVE_VINTAGE CHARCOAL,공용,58000,52200,,10,,False,outstanding,28,96,0
5312536,MOT SERIES LONG SLEEVE(ROAD CAPTAIN)_PIGMENT CHARCOAL,남성,74000,66600,,10,,False,outstanding,3,100,0
3773725,LAMBSWOOL ROUND NECK CARDIGAN_BRICK,공용,129000,116100,,10,,False,outstanding,1655,96,0
5312593,MOT SERIES LONG SLEEVE(TRACK DAY)_PIGMENT CHARCOAL,남성,74000,66600,,10,,False,outstanding,3,100,0
5441564,MIL SERIES SWEAT(ARMY)_8%MELANGE GRAY/BLACK,남성,89000,80100,,10,,False,outstanding,1,80,0
4721684,[아웃스탠딩×패션플래닛] MIGHTY TIGER LOGO POCKET TEE_OFF WHITE,공용,42000,37800,,10,,False,outstanding,193,96,0
5441628,MIL SERIES SWEAT(VT-19)_3%MELANGE GRAY,남성,79000,71100,,10,,False,outstanding,0,0,0
5441596,MIL SERIES SWEAT(FORT BRAGG)_BLACK,남성,79000,71100,,10,,False,outstanding,1,100,0
5441586,MIL SERIES SWEAT(GROSSE ILE)_1%OATMEAL,남성,79000,71100,,10,,False,outstanding,0,0,0
5441576,MIL SERIES SWEAT(USCGC)_1%OATMEAL,남성,79000,71100,,10,,False,outstanding,1,100,0
5407802,MOT SERIES HOOD SWEAT(HILL CLIMB)_BROWN,남성,98000,88200,,10,,False,outstanding,0,0,0
5312470,V.S.C LONG SLEEVE(PRINCETON)_MELANGE GRAY,남성,58000,52200,,10,,False,outstanding,2,100,0
5296600,AUTHENTIC COMFORT HOOD SWEAT_HEATHER GRAY,남성,84000,75600,,10,,False,outstanding,1,100,0
4423406,AUTHENTIC COMFORT HOOD SWEAT_NAVY,남성,84000,75600,,10,,False,outstanding,18,100,0
5312578,MOT SERIES LONG SLEEVE(BLAZING SPEED)_PIGMENT BEIGE,남성,74000,66600,,10,,False,outstanding,0,0,0
3739822,OSTD VINTAGE BASIC LEATHER BELT_BROWN,공용,58000,52200,,10,,False,outstanding,189,96,0
5085960,[MUT lab] 2PK CUBAN COLLAR HALF SHIRT_OFF WHITE,남성,79000,71100,,10,,False,outstanding,42,100,0
4261348,AUTHENTIC COMFORT SWEAT PANTS_BLACK,남성,79000,71100,,10,,False,outstanding,42,94,0
5369873,MIL SERIES SWEAT(LUCKY THIRTEEN)_3%MELANGE GRAY,남성,79000,71100,,10,,False,outstanding,0,0,0
5370190,V.S.C SWEAT(BACKFIELD)_3%MELANGE GRAY,남성,79000,71100,,10,,False,outstanding,0,0,0
3051242,WIDE SWEAT PANTS_1%MELANGE GRAY,공용,83000,83000,,0,,False,outstanding,68,98,0
5370297,THERMAL LONG SLEEVE TEE_OLIVE,남성,74000,66600,,10,,False,outstanding,1,100,0
1730669,REVERSE HEAVY SWEAT PANTS_1%MELANGE GRAY,공용,83000,83000,,0,,False,outstanding,1088,96,0
5312605,MOT SERIES LONG SLEEVE(TAIL GUNNER)_OFF WHITE,남성,74000,66600,,10,,False,outstanding,1,100,0
5312768,USN UTILITY CHECK SHIRT_BROWN CHECK,남성,108000,97200,,10,,False,outstanding,0,0,0
5407914,RED CROSS MOCK NECK KNIT_OLIVE,남성,79000,71100,,10,,False,outstanding,0,0,0
4261903,BASIC CREW NECK LONG SLEEVE TEE_OFF WHITE,남성,39000,35100,,10,,False,outstanding,47,98,0
3458616,A10 GOATSKIN GLOVES_BROWN,공용,58000,52200,,10,,False,outstanding,206,96,0
5085943,[MUT lab] HS STRIPE COLLAR KNIT CARDIGAN_IVORY/BROWN,남성,89000,80100,,10,,False,outstanding,40,98,0
5407834,V.S.C HOOD SWEAT(CMA)_NAVY,남성,98000,88200,,10,,False,outstanding,0,0,0
5370435,THERMAL LONG SLEEVE TEE_NATURAL,남성,74000,66600,,10,,False,outstanding,0,0,0
4736030,MIL SERIES CAP(456th)_CHARCOAL,남성,49000,44100,,10,,False,outstanding,10,98,0
5353658,PURE WOOL WHOLEGARMENT KNIT_MELANGE BROWN,남성,118000,106200,,10,,False,outstanding,0,0,0
2310670,REVERSE HEAVY SWEAT PANTS_1%OATMEAL,공용,83000,83000,,0,,False,outstanding,331,98,0
5407808,MOT SERIES HOOD SWEAT(HILL CLIMB)_BLACK,남성,98000,88200,,10,,False,outstanding,0,0,0
4423410,AUTHENTIC COMFORT HOOD SWEAT_1%OATMEAL,남성,84000,75600,,10,,False,outstanding,53,96,0
5441622,MIL SERIES SWEAT(VT-19)_1%OATMEAL,남성,79000,71100,,10,,False,outstanding,1,100,0
5504353,TORAY PRIMALOFT PCU JACKET_SAGE GREEN,남성,258000,232200,,10,,False,outstanding,0,0,0
4693539,LAMBSWOOL ROUND NECK CARDIGAN_BLACK,남성,129000,116100,,10,,False,outstanding,30,92,0
4721681,[아웃스탠딩×패션플래닛] MIGHTY TIGER LOGO BALL CAP_NAVY,공용,49000,44100,,10,,False,outstanding,23,100,0
4825722,V.S.C LONG SLEEVE(RIVERSIDE)_PIGMENT BEIGE,공용,65000,58500,,10,,False,outstanding,22,98,0
5407517,V.S.C SWEAT HALF ZIP(OST)_NAVY,남성,84000,75600,,10,,False,outstanding,1,100,0
4736037,MIL SERIES CAP(456th)_KHAKI,남성,49000,44100,,10,,False,outstanding,16,96,0
5062574,OSTD BRASS OFFICER BELT_BLACK,공용,28000,25200,,10,,False,outstanding,17,94,0
5369848,STRIPE RUGBY LONG SLEEVE TEE_KHAKI/NAVY,남성,69000,62100,,10,,False,outstanding,0,0,0
5369913,V.S.C SWEAT(CATALINA ISLAND)_WINE,남성,79000,71100,,10,,False,outstanding,1,60,0
5312348,CORDUROY COMFORT FRENCH WORK PANTS_BLACK,남성,89000,80100,,10,,False,outstanding,0,0,0
4814916,DOUBLE LAYER WASHING LONG SLEEVE_VINTAGE BEIGE,공용,58000,52200,,10,,False,outstanding,7,100,0
5370138,V.S.C SWEAT(CUSTIS TRAIL)_1%OATMEAL,남성,79000,71100,,10,,False,outstanding,0,0,0
5085947,[MUT lab] HS STRIPE COLLAR KNIT CARDIGAN_BLACK/IVORY,남성,89000,80100,,10,,False,outstanding,31,100,0
4736239,V.S.C SWEAT(SAILOR MAN)_8%MELANGE GRAY,남성,79000,71100,,10,,False,outstanding,13,98,0
5407931,RED CROSS MOCK NECK KNIT_NAVY,남성,79000,71100,,10,,False,outstanding,0,0,0
5407506,V.S.C SWEAT(ASPEN)_3%MELANGE GRAY,남성,79000,71100,,10,,False,outstanding,1,80,0
5062581,OSTD BRASS OFFICER BELT_OLIVE,공용,28000,25200,,10,,False,outstanding,19,94,0
5370452,WOOL FLEECE MOUNTAIN JACKET_CHARCOAL,남성,128000,115200,,10,,False,outstanding,0,0,0
5085967,[MUT lab] 4PK CUBAN COLLAR HALF SHIRT_OFF WHITE,남성,82000,73800,,10,,False,outstanding,12,98,0
5441555,MIL SERIES SWEAT(ARMY)_8%MELANGE GRAY/NAVY,남성,89000,80100,,10,,False,outstanding,0,0,0
4262930,POLAR GOOSE DOWN PARKA_CHARCOAL,남성,348000,313200,,10,,False,outstanding,698,98,0
3601091,POLAR GOOSE DOWN PARKA_GREEN,공용,348000,313200,,10,,False,outstanding,698,98,0
4423411,AUTHENTIC COMFORT HOOD SWEAT_1%MELANGE GRAY,남성,84000,75600,,10,,False,outstanding,31,98,0
5469585,MA-1 FLIGHT DOWN PARKA_OLIVE,남성,324000,291600,,10,,False,outstanding,0,0,0
5469582,MA-1 FLIGHT DOWN PARKA_BLACK,남성,324000,291600,,10,,False,outstanding,0,0,0
5441530,MILITARY KNIT MUFFLER_OLIVE,남성,49000,44100,,10,,False,outstanding,0,0,0
5312746,USN UTILITY CHECK SHIRT_GREEN CHECK,남성,108000,97200,,10,,False,outstanding,0,0,0
5407494,V.S.C SWEAT(ALASKA)_NAVY,남성,79000,71100,,10,,False,outstanding,1,100,0
5407485,V.S.C SWEAT(JOYFUL MOMENTS)_NAVY,남성,79000,71100,,10,,False,outstanding,0,0,0
5085956,[MUT lab] 2PK CUBAN COLLAR HALF SHIRT_BLACK,남성,79000,71100,,10,,False,outstanding,22,98,0
5370149,V.S.C SWEAT(CUSTIS TRAIL)_NAVY,남성,79000,71100,,10,,False,outstanding,0,0,0
5370132,V.S.C SWEAT(FALMOUTH)_WINE,남성,79000,71100,,10,,False,outstanding,1,80,0
5369836,MIL SERIES WOOL CAP(TIGER)_D.NAVY,남성,58000,52200,,10,,False,outstanding,0,0,0
5441542,MILITARY KNIT MUFFLER_BLACK,남성,49000,44100,,10,,False,outstanding,0,0,0
5407841,V.S.C HOOD SWEAT(HANOVER)_1%MELANGE GRAY,남성,98000,88200,,10,,False,outstanding,0,0,0
5312832,USN PATCH CHAMBRAY SHIRT_D.BLUE,남성,98000,88200,,10,,False,outstanding,0,0,0
5504338,TORAY PRIMALOFT PCU JACKET_BLACK,남성,258000,232200,,10,,False,outstanding,0,0,0
5407427,MOUNTAIN DOWN PARKA_CHARCOAL,남성,248000,223200,,10,,False,outstanding,0,0,0
3459598,MOUNTAIN DOWN PARKA_BROWN,남성,248000,223200,,10,,False,outstanding,3655,98,0
3181604,3PACK CREW SOCKS_WHITE/OATMEAL/BLACK,공용,28000,25200,,10,,False,outstanding,37,92,0
5407512,V.S.C SWEAT HALF ZIP(OST)_BLACK,남성,84000,75600,,10,,False,outstanding,0,0,0
5370186,V.S.C SWEAT(MARYSVILLE)_1%OATMEAL,남성,79000,71100,,10,,False,outstanding,0,0,0
4641488,HORSEHIDE LEATHER ZIP WALLET_BROWN,남성,108000,97200,,10,,False,outstanding,15,86,0
4261098,CLASSIC LEATHER GLOVES_BROWN,남성,54000,48600,,10,,False,outstanding,45,96,0
5407447,A-4 TYPE MILITARY WATCH CAP_BLACK,남성,39000,35100,,10,,False,outstanding,0,0,0
5407948,FAIRISLE CREW NECK KNIT_BEIGE,남성,98000,88200,,10,,False,outstanding,0,0,0
4721676,[아웃스탠딩×패션플래닛] MIGHTY TIGER LOGO BALL CAP_OLIVE,공용,49000,44100,,10,,False,outstanding,21,100,0
5312342,CORDUROY COMFORT FRENCH WORK PANTS_KHAKI,남성,89000,80100,,10,,False,outstanding,0,0,0
5369824,MIL SERIES WOOL CAP(GEORGIA)_BLACK,남성,58000,52200,,10,,False,outstanding,0,0,0
5369812,MOT SERIES CAP(WIND BLASTER)_CHARCOAL,남성,54000,48600,,10,,False,outstanding,0,0,0
5369786,VINTAGE COTTON CAP(OST)_NAVY,남성,54000,48600,,10,,False,outstanding,0,0,0
5370125,V.S.C SWEAT(FALMOUTH)_1%OATMEAL,남성,79000,71100,,10,,False,outstanding,0,0,0
4261347,AUTHENTIC COMFORT SWEAT PANTS_NAVY,남성,79000,71100,,10,,False,outstanding,15,100,0
5353284,MIL SERIES LONG SLEEVE(USS SC)_NATURAL,남성,74000,66600,,10,,False,outstanding,2,80,0
5062579,OSTD BRASS OFFICER BELT_KHAKI,공용,28000,25200,,10,,False,outstanding,7,98,0
5369803,MOT SERIES CAP(HIGH WAY)_CHARCOAL,남성,48000,43200,,10,,False,outstanding,0,0,0
4641480,HORSEHIDE LEATHER CARD HOLDER_BROWN,남성,69000,62100,,10,,False,outstanding,14,98,0
5407433,CABLE BEANIE_CHARCOAL,남성,39000,35100,,10,,False,outstanding,0,0,0
5369826,MIL SERIES WOOL CAP(TIGER)_BROWN,남성,58000,52200,,10,,False,outstanding,0,0,0
5369818,MOT SERIES CAP(WIND BLASTER)_OLIVE,남성,54000,48600,,10,,False,outstanding,0,0,0
4721674,[아웃스탠딩×패션플래닛] MIGHTY TIGER LOGO BALL CAP_KHAKI,공용,49000,44100,,10,,False,outstanding,12,100,0
5369805,MOT SERIES CAP(HIGH WAY)_OLIVE,남성,48000,43200,,10,,False,outstanding,0,0,0
5369777,VINTAGE DENIM CAP(OST)_BLACK DENIM,남성,45000,40500,,10,,False,outstanding,2,60,0
5369782,VINTAGE DENIM CAP(OST)_INDIGO,남성,45000,40500,,10,,False,outstanding,0,0,0
5407452,A-4 TYPE MILITARY WATCH CAP_NAVY,남성,39000,35100,,10,,False,outstanding,0,0,0
5407437,CABLE BEANIE_BROWN,남성,39000,35100,,10,,False,outstanding,0,0,0
5407507,V.S.C SWEAT(ASPEN)_NAVY,남성,79000,71100,,10,,False,outstanding,0,0,0
5370182,V.S.C SWEAT(MARYSVILLE)_3%MELANGE GRAY,남성,79000,71100,,10,,False,outstanding,0,0,0
5369927,V.S.C SWEAT(CATALINA ISLAND)_1%OATMEAL,남성,79000,71100,,10,,False,outstanding,0,0,0
5312541,MOT SERIES LONG SLEEVE(ROAD CAPTAIN)_PIGMENT KHAKI,남성,74000,66600,,10,,False,outstanding,1,80,0
4641484,HORSEHIDE LEATHER CARD HOLDER_BLACK,남성,69000,62100,,10,,False,outstanding,4,100,0
5085965,[MUT lab] 4PK CUBAN COLLAR HALF SHIRT_LIGHT KHAKI,남성,82000,73800,,10,,False,outstanding,14,94,0
4261091,SOLID FINGERLESS KNIT GLOVES_NAVY,남성,32000,28800,,10,,False,outstanding,55,94,0
5369789,VINTAGE COTTON CAP(OST)_BLACK,남성,54000,48600,,10,,False,outstanding,0,0,0
5407446,A-4 TYPE MILITARY WATCH CAP_OLIVE,남성,39000,35100,,10,,False,outstanding,0,0,0
4261093,SOLID FINGERLESS KNIT GLOVES_OATMEAL,남성,32000,28800,,10,,False,outstanding,41,98,0
4261092,SOLID FINGERLESS KNIT GLOVES_OLIVE,남성,32000,28800,,10,,False,outstanding,44,98,0
5504319,PRIMALOFT LEVEL 7 PCU VEST_SAGE GREEN,남성,198000,178200,,10,,False,outstanding,0,0,0
5504305,PRIMALOFT LEVEL 7 PCU VEST_BLACK,남성,198000,178200,,10,,False,outstanding,0,0,0
5469618,VINTAGE KARAKORAM GOOSE DOWN PARKA_TAN,남성,448000,403200,,10,,False,outstanding,0,0,0
5469605,VINTAGE KARAKORAM GOOSE DOWN PARKA_BLACK,남성,448000,403200,,10,,False,outstanding,0,0,0
5469600,TORAY N3B GOOSE DOWN PARKA_OLIVE,남성,598000,538200,,10,,False,outstanding,0,0,0
5469593,TORAY N3B GOOSE DOWN PARKA_BLACK,남성,598000,538200,,10,,False,outstanding,0,0,0
5407441,CABLE BEANIE_OLIVE,남성,39000,35100,,10,,False,outstanding,0,0,0
5369822,MIL SERIES WOOL CAP(GEORGIA)_D.NAVY,남성,58000,52200,,10,,False,outstanding,0,0,0
5085963,[MUT lab] 4PK CUBAN COLLAR HALF SHIRT_LIGHT PINK,남성,82000,73800,,10,,False,outstanding,5,100,0
4641490,HORSEHIDE LEATHER ZIP WALLET_BLACK,남성,108000,97200,,10,,False,outstanding,1,100,0
4262931,EXPLORER DOWN PARKA_BEIGE,남성,268000,241200,,10,,False,outstanding,19,98,0
4260760,VINTAGE CORDUROY BALL CAP(HIGHSIDE)_BLACK,남성,45000,40500,,10,,False,outstanding,1,100,0
3601057,EXPLORER DOWN PARKA_BLUE,공용,268000,241200,,10,,False,outstanding,98,96,0
5275962,[패션플래닛X드로우핏] 세미 와이드 치노 팬츠 [6color],남성,66000,59400,,10,,False,drawfit,433,98,1
1760177,도브 울 블루종 자켓 [BLACK],남성,174000,139200,,20,,False,drawfit,1634,98,0
5275916,[패션플래닛X드로우핏] 워시드 크롭 옥스퍼드 셔츠 [5color],남성,55000,49500,,10,,False,drawfit,437,98,1
5384864,핀 스트라이프 크롭 블루종 자켓 [DARK NAVY],남성,174000,139200,,20,,False,drawfit,101,98,0
3783694,[서강준PICK] 인시전 레더 블루종 자켓 [BLACK],남성,174000,139200,,20,,False,drawfit,441,98,1
2098325,프리미어 퓨어 캐시미어 발마칸 코트 [BLACK],남성,308000,246400,,20,,False,drawfit,6981,98,0
5290694,[서강준PICK] 소프트 울 크롭 라운드 니트 [4color],남성,55000,49500,,10,,False,drawfit,79,98,1
5290700,[서강준PICK] 레이어 미니멀 스웨이드 자켓 [BROWN],남성,174000,139200,,20,,False,drawfit,30,98,1
5384863,핀 스트라이프 크롭 블루종 자켓 [CHARCOAL],남성,174000,139200,,20,,False,drawfit,38,98,0
709191,[서강준PICK] 오버사이즈 도브 울 블레이저 [BLACK],남성,159000,127200,,20,,False,drawfit,2492,96,1
4702365,크레센트 스웨이드 자켓 [CHESTNUT BROWN],남성,174000,139200,,20,,False,drawfit,102,100,0
5290721,[서강준PICK] 울 헤어리 노르딕 라운드 가디건 [M.CHARCOAL],남성,77000,69300,,10,,False,drawfit,56,98,1
5384865,[서강준PICK] 워싱 릴렉스 데님 트러커 자켓 [BLACK INDIGO],남성,124000,99200,,20,,False,drawfit,23,98,1
4702333,도브 울 크롭 미니멀 블루종 자켓 [BLACK],남성,174000,121800,,30,,False,drawfit,136,96,0
4327239,코튼 와플 헨리넥 티셔츠 [BLACK],남성,36000,32400,,10,,False,drawfit,399,96,0
4702387,[서강준PICK] 어베인 울 크롭 니트 가디건 [MELANGE GREY],남성,69000,62100,,10,,False,drawfit,589,96,1
3438294,바이커 싱글 스웨이드 자켓 [BLACK],남성,174000,139200,,20,,False,drawfit,362,98,0
5358816,[서강준PICK] 유주얼 세미 와이드 데님 팬츠 [RAW BLACK],남성,66000,59400,,10,,False,drawfit,27,98,1
5363202,A-2 레더 블루종 자켓 [BLACK],남성,186000,148800,,20,,False,drawfit,22,96,0
2119984,와이드 밴딩 치노 팬츠 [BEIGE],남성,66000,46200,,30,,False,drawfit,7515,96,0
4702360,페이드 다잉 코튼 블루종 자켓 [CHARCOAL],남성,174000,139200,,20,,False,drawfit,241,98,0
4702385,어베인 울 크롭 니트 가디건 [BLACK],남성,69000,62100,,10,,False,drawfit,187,96,0
3438295,바이커 싱글 레더 자켓 [BLACK],남성,174000,139200,,20,,False,drawfit,141,98,0
3489623,호보 레더 크로스백 [BLACK],남성,82000,65600,,20,,False,drawfit,2903,98,0
5384868,워시드 오버 데님 후드 집업 자켓 [VINTAGE BROWN],남성,96000,76800,,20,,False,drawfit,17,96,0
5358822,세미 와이드 트위스트 카치온 팬츠 [BROWN],남성,66000,46200,,30,,False,drawfit,28,98,0
5385029,커버 스웨이드 드룹 크로스백 [BROWN],남성,74000,51800,,30,,False,drawfit,11,96,0
4327331,에반 옴브레 체크 셔츠 [BLACK],남성,55000,39600,,28,,False,drawfit,491,98,0
3783677,헤리티지 헌팅 블루종 자켓 [KHAKI],남성,174000,139200,,20,,False,drawfit,1049,96,0
3783687,커버렉 스웨이드 블루종 자켓 [BROWN],남성,174000,139200,,20,,False,drawfit,371,98,0
5363203,A-2 레더 블루종 자켓 [BROWN],남성,186000,148800,,20,,False,drawfit,12,100,0
3840002,[서강준PICK] 슬림 모던 타이 [3COLORS],남성,25000,22500,,10,,False,drawfit,731,98,1
4327248,코튼 와플 헨리넥 티셔츠 [IVORY],남성,36000,32400,,10,,False,drawfit,262,96,0
2139143,[서강준PICK] 터틀넥 니트 티셔츠 [9COLORS],남성,30000,23900,,20,,False,drawfit,8074,96,1
4424968,오버사이즈 라인 무스탕 자켓 [BLACK],남성,209000,167200,,20,,False,drawfit,286,96,0
5358821,세미 와이드 트위스트 카치온 팬츠 [BLACK],남성,66000,59400,,10,,False,drawfit,17,100,0
3489530,[유튜버 PICK] 유주얼 세미 와이드 데님 팬츠 [BLUE],남성,66000,46200,,30,,False,drawfit,1144,98,1
655610,프리미어 퓨어 캐시미어 히든 싱글 코트 [BLACK],남성,278000,222400,,20,,False,drawfit,8819,98,0
2139132,[서강준PICK] 모크넥 니트 티셔츠 [9COLORS],남성,30000,23900,,20,,False,drawfit,11864,96,1
885715,프리미어 퓨어 캐시미어 로브 더블 코트 [BLACK],남성,308000,246400,,20,,False,drawfit,3153,98,0
2322836,도브 울 미니멀 라인 자켓 [BLACK],남성,174000,139200,,20,,False,drawfit,1439,98,0
3274287,카고 파라슈트 치노 팬츠 [KHAKI],남성,74000,51800,,30,,False,drawfit,882,98,0
5290699,레이어 미니멀 스웨이드 자켓 [BLACK],남성,174000,139200,,20,,False,drawfit,13,98,0
5384939,스트라이프 헤어리 크롭 라운드 가디건 [BLACK],남성,74000,66600,,10,,False,drawfit,10,100,0
2226767,[서강준PICK] 오버사이즈 하프 집업 카라 울 니트 [5COLOR],남성,76000,68400,,10,,False,drawfit,10086,98,1
5363204,도브 울 하이드 블루종 자켓 [BLACK],남성,174000,139200,,20,,False,drawfit,6,100,0
5358823,[서강준PICK] 워싱 릴렉스 스트레이트 데님 팬츠 [BLACK INDIGO],남성,66000,59400,,10,,False,drawfit,8,98,1
5384981,헤일 코튼 크롭 롱슬리브 티셔츠 [M.GREY],남성,35000,29750,,15,,False,drawfit,19,94,0
3052416,호보 레더 메신저백 [BLACK],공용,77000,69300,,10,,False,drawfit,664,98,0
3840003,원터치 솔리드 컴피 타이 [3COLORS],남성,25000,22500,,10,,False,drawfit,720,98,0
4702388,어베인 울 크롭 니트 가디건 [RED],남성,69000,62100,,10,,False,drawfit,246,96,0
5384980,헤일 코튼 크롭 롱슬리브 티셔츠 [WHITE],남성,35000,29750,,15,,False,drawfit,19,98,0
3154647,[서강준PICK] 투턱 밴딩 와이드 슬랙스 [BLACK],남성,63000,49800,,21,,False,drawfit,2552,98,1
5385028,밴스 레더 크로스 토트백 [BLACK],남성,74000,66600,,10,,False,drawfit,10,74,0
2322837,[서강준PICK] 도브 울 미니멀 라인 자켓 [DARK BROWN],남성,174000,139200,,20,,False,drawfit,2154,98,1
4305404,콘트라스트 워크 트러커 자켓 [D.GREY],남성,174000,139200,,20,,False,drawfit,455,98,0
4041033,[유튜버 PICK] 실켓 코튼 U넥 티셔츠 [WHITE],남성,33000,29700,,10,,False,drawfit,735,98,1
2422238,밴딩 와이드 슬랙스 [BLACK],남성,60000,49800,,17,,False,drawfit,5477,96,0
3489531,유주얼 세미 와이드 데님 팬츠 [BLACK],남성,66000,59400,,10,,False,drawfit,542,98,0
5384979,헤일 코튼 크롭 롱슬리브 티셔츠 [BLACK],남성,35000,29750,,15,,False,drawfit,22,96,0
2480238,[서강준PICK] 밴딩 와이드 슬랙스 [GREY],남성,60000,49800,,17,,False,drawfit,2510,98,1
5384933,어베인 울 크롭 니트 가디건 [BEIGE],남성,69000,62100,,10,,False,drawfit,20,100,0
